C3,CZ,C4
4.156771,6.671848,10.7169895
4.1531506,6.6660376,10.707656
4.149529,6.6602244,10.6983185
4.145906,6.6544085,10.688977
4.1422806,6.64859,10.67963
4.1386538,6.642769,10.6702795
4.1350255,6.636945,10.660924
4.131395,6.631118,10.651566
4.1277633,6.6252885,10.642201
4.12413,6.619457,10.6328335
4.1204944,6.613622,10.623461
4.116858,6.6077847,10.614085
4.1132197,6.601945,10.604705
4.109579,6.5961027,10.59532
4.105938,6.5902576,10.585932
4.1022944,6.5844097,10.576537
4.0986495,6.57856,10.567141
4.095003,6.572707,10.557739
4.091355,6.5668516,10.548334
4.0877056,6.560994,10.538925
4.0840545,6.555134,10.5295105
4.0804014,6.5492706,10.520093
4.0767474,6.543405,10.510672
4.073091,6.5375376,10.501246
4.069434,6.531667,10.4918165
4.0657754,6.5257945,10.482383
4.0621142,6.519919,10.472946
4.0584526,6.5140414,10.463505
4.054789,6.508161,10.454059
4.051124,6.502279,10.44461
4.0474577,6.4963937,10.435157
4.0437894,6.4905066,10.4257
4.04012,6.4846168,10.41624
4.036449,6.478725,10.4067745
4.032777,6.4728303,10.397306
4.0291023,6.4669333,10.3878355
4.0254273,6.461034,10.378359
4.021751,6.4551325,10.368879
4.018072,6.449229,10.359396
4.014393,6.4433227,10.34991
4.0107117,6.4374146,10.340418
4.007029,6.431504,10.330924
4.003345,6.425591,10.321426
3.9996598,6.419676,10.311925
3.995973,6.4137583,10.30242
3.992285,6.4078383,10.292912
3.9885955,6.4019165,10.283399
3.9849045,6.3959928,10.273883
3.9812121,6.3900666,10.264363
3.9775186,6.384138,10.254841
3.9738235,6.3782077,10.245315
3.9701273,6.372275,10.235785
3.9664297,6.3663397,10.226252
3.9627306,6.3604026,10.216714
3.9590304,6.3544636,10.207174
3.9553287,6.348522,10.19763
3.9516258,6.342579,10.188084
3.9479218,6.336633,10.178534
3.944216,6.3306856,10.16898
3.9405093,6.3247356,10.159423
3.9368012,6.318784,10.149862
3.9330916,6.3128304,10.140299
3.9293811,6.3068743,10.130732
3.925669,6.3009167,10.121162
3.9219558,6.2949567,10.1115885
3.9182413,6.288995,10.102012
3.9145257,6.283031,10.092432
3.9108088,6.2770653,10.082849
3.9070907,6.271097,10.073263
3.9033713,6.2651277,10.063674
3.8996508,6.259156,10.054081
3.8959289,6.253182,10.044486
3.892206,6.2472067,10.034887
3.8884819,6.241229,10.025286
3.8847566,6.23525,10.01568
3.88103,6.2292686,10.006073
3.8773024,6.223285,9.996463
3.8735735,6.2173004,9.986849
3.8698435,6.2113137,9.977232
3.8661125,6.2053246,9.967613
3.86238,6.199334,9.95799
3.8586464,6.1933417,9.948364
3.854912,6.1873474,9.938736
3.8511763,6.1813517,9.929105
3.8474395,6.175354,9.91947
3.8437016,6.1693544,9.909833
3.8399627,6.163353,9.900193
3.8362224,6.15735,9.890551
3.8324811,6.1513453,9.880905
3.828739,6.1453385,9.871257
3.8249955,6.1393304,9.861606
3.8212512,6.1333203,9.851952
3.8175058,6.1273084,9.842296
3.8137593,6.121295,9.832636
3.8100116,6.11528,9.822974
3.806263,6.1092634,9.813309
3.8025134,6.103245,9.803642
3.7987628,6.097225,9.793971
3.795011,6.091203,9.784299
3.7912583,6.0851803,9.774624
3.7875047,6.079155,9.764946
3.7837498,6.0731287,9.755265
3.7799942,6.0671005,9.745583
3.7762375,6.0610704,9.735897
3.7724798,6.0550394,9.72621
3.7687213,6.049007,9.716518
3.7649617,6.0429726,9.706826
3.7612011,6.0369368,9.69713
3.7574396,6.030899,9.687433
3.7536771,6.0248604,9.677732
3.749914,6.01882,9.66803
3.7461495,6.012778,9.658324
3.7423842,6.006735,9.648617
3.7386181,6.0006895,9.6389065
3.734851,5.994643,9.629195
3.7310832,5.988596,9.61948
3.7273142,5.9825463,9.609763
3.7235444,5.9764953,9.600044
3.7197738,5.9704437,9.5903225
3.7160025,5.96439,9.5806
3.7122302,5.9583354,9.570873
3.7084568,5.952279,9.561146
3.7046828,5.9462214,9.5514145
3.700908,5.9401627,9.541682
3.697132,5.934102,9.531947
3.6933556,5.9280405,9.52221
3.689578,5.9219775,9.512472
3.6857996,5.915913,9.50273
3.6820207,5.9098473,9.492987
3.678241,5.903781,9.483242
3.6744602,5.897712,9.473495
3.6706786,5.891643,9.463745
3.6668963,5.885572,9.453994
3.6631134,5.8795004,9.444241
3.6593297,5.873427,9.4344845
3.6555448,5.8673525,9.424727
3.6517596,5.8612766,9.4149685
3.6479733,5.8552,9.405207
3.6441865,5.8491216,9.395443
3.640399,5.8430424,9.385678
3.6366105,5.8369617,9.375911
3.6328216,5.8308806,9.366142
3.6290317,5.824797,9.356371
3.6252413,5.8187137,9.346598
3.62145,5.8126283,9.336824
3.6176581,5.806542,9.327047
3.6138654,5.8004546,9.317269
3.6100721,5.794366,9.307489
3.6062782,5.7882767,9.297708
3.6024835,5.782186,9.287924
3.5986881,5.776094,9.278139
3.594892,5.7700014,9.2683525
3.5910954,5.7639074,9.258563
3.5872982,5.757813,9.248774
3.5835,5.7517166,9.238981
3.5797014,5.74562,9.229187
3.5759025,5.739522,9.219393
3.5721023,5.7334228,9.209596
3.5683022,5.727323,9.199797
3.5645008,5.721222,9.189998
3.560699,5.71512,9.180196
3.556897,5.7090173,9.170393
3.553094,5.702913,9.160587
3.5492904,5.6968083,9.150783
3.5454865,5.6907024,9.140974
3.5416818,5.684596,9.131165
3.5378766,5.6784887,9.121355
3.534071,5.67238,9.111543
3.5302646,5.6662703,9.101729
3.5264575,5.6601605,9.091914
3.5226502,5.6540494,9.082098
3.5188422,5.6479373,9.072281
3.515034,5.6418247,9.062461
3.5112247,5.6357107,9.052642
3.5074153,5.629596,9.04282
3.5036054,5.6234813,9.032996
3.4997947,5.617365,9.023172
3.4959838,5.611248,9.013347
3.4921722,5.6051307,9.00352
3.4883602,5.599012,8.993691
3.4845479,5.5928926,8.983862
3.4807348,5.5867724,8.974031
3.4769216,5.580652,8.9642
3.4731076,5.5745306,8.954368
3.469293,5.5684085,8.944533
3.4654787,5.562286,8.934697
3.4616632,5.556162,8.924862
3.4578476,5.5500374,8.915024
3.4540317,5.5439124,8.905186
3.450215,5.537787,8.895346
3.446398,5.5316606,8.885505
3.442581,5.525533,8.875664
3.4387631,5.519406,8.86582
3.4349449,5.5132775,8.855976
3.4311266,5.5071487,8.846131
3.4273076,5.501019,8.836286
3.4234884,5.494889,8.826439
3.4196687,5.4887586,8.816591
3.4158487,5.482627,8.806742
3.4120283,5.476495,8.796892
3.4082074,5.470362,8.787042
3.4043865,5.4642296,8.77719
3.4005651,5.458096,8.767338
3.3967433,5.451962,8.757484
3.3929212,5.445827,8.74763
3.3890986,5.4396915,8.737776
3.385276,5.4335566,8.72792
3.381453,5.42742,8.718063
3.3776298,5.4212832,8.708206
3.373806,5.4151464,8.698348
3.3699822,5.4090085,8.688489
3.366158,5.4028707,8.678629
3.3623335,5.3967323,8.668769
3.3585086,5.390593,8.658908
3.3546839,5.384454,8.649047
3.3508584,5.378314,8.639184
3.3470328,5.372174,8.629321
3.343207,5.366033,8.619457
3.339381,5.3598924,8.609593
3.3355546,5.3537507,8.599728
3.3317282,5.347609,8.589862
3.3279014,5.341467,8.579996
3.3240745,5.3353243,8.570129
3.3202472,5.329181,8.560263
3.3164198,5.323038,8.550395
3.3125923,5.3168945,8.540526
3.3087647,5.310751,8.530658
3.3049366,5.304607,8.520788
3.3011084,5.2984624,8.510919
3.29728,5.292318,8.501048
3.2934515,5.286173,8.491178
3.2896228,5.2800274,8.481306
3.285794,5.273882,8.471435
3.2819653,5.2677364,8.461564
3.278136,5.2615905,8.451692
3.2743068,5.255444,8.441819
3.2704773,5.249298,8.431946
3.2666478,5.2431517,8.422072
3.262818,5.2370048,8.412199
3.2589884,5.2308574,8.402325
3.2551584,5.2247105,8.39245
3.2513285,5.218563,8.382576
3.2474983,5.212415,8.372702
3.2436683,5.206268,8.362826
3.2398381,5.20012,8.352951
3.2360077,5.193972,8.343076
3.2321773,5.187824,8.3331995
3.2283466,5.1816754,8.323324
3.2245162,5.1755276,8.313448
3.2206855,5.1693788,8.303572
3.2168548,5.163231,8.293695
3.213024,5.1570826,8.283819
3.2091932,5.1509337,8.273942
3.2053623,5.1447845,8.264066
3.2015316,5.138636,8.2541895
3.1977007,5.1324873,8.244312
3.1938698,5.1263385,8.234435
3.190039,5.12019,8.224559
3.186208,5.1140413,8.214682
3.182377,5.1078925,8.204805
3.1785462,5.1017437,8.194928
3.1747153,5.095595,8.185051
3.1708844,5.089446,8.175175
3.1670535,5.0832973,8.1652975
3.1632228,5.077148,8.155421
3.1593919,5.0709996,8.145545
3.1555612,5.064851,8.135668
3.1517305,5.0587025,8.125792
3.1478999,5.052554,8.115915
3.1440692,5.046406,8.10604
3.1402388,5.0402575,8.096164
3.1364083,5.0341096,8.086288
3.132578,5.0279613,8.076412
3.1287475,5.0218134,8.066537
3.124917,5.015666,8.056663
3.1210868,5.009518,8.046787
3.1172569,5.003371,8.036913
3.113427,4.9972234,8.027039
3.1095972,4.9910765,8.017164
3.1057675,4.9849296,8.007291
3.1019378,4.978783,7.9974165
3.0981083,4.972636,7.9875436
3.094279,4.9664903,7.9776707
3.0904498,4.9603434,7.967798
3.0866208,4.954198,7.9579263
3.0827916,4.948052,7.9480543
3.0789628,4.9419065,7.938183
3.0751343,4.9357615,7.9283123
3.0713058,4.929617,7.9184413
3.0674775,4.923472,7.9085712
3.0636494,4.917328,7.8987017
3.0598216,4.911184,7.8888326
3.0559936,4.90504,7.878964
3.052166,4.898896,7.8690953
3.0483387,4.892753,7.8592277
3.0445116,4.8866105,7.8493605
3.0406847,4.880468,7.8394938
3.0368578,4.8743258,7.8296275
3.0330312,4.868184,7.8197618
3.0292048,4.862043,7.809897
3.025379,4.8559012,7.8000326
3.021553,4.8497605,7.790169
3.0177274,4.8436203,7.7803054
3.0139022,4.8374805,7.770443
3.0100768,4.8313413,7.760581
3.006252,4.825202,7.75072
3.0024276,4.8190637,7.740859
2.9986033,4.812925,7.7309995
2.994779,4.806787,7.7211404
2.9909554,4.80065,7.711282
2.9871318,4.794513,7.701424
2.9833088,4.788377,7.691567
2.979486,4.7822404,7.681711
2.9756632,4.776105,7.6718554
2.9718409,4.76997,7.6620007
2.968019,4.7638354,7.6521473
2.9641974,4.757702,7.642294
2.9603758,4.751568,7.6324415
2.956555,4.745435,7.6225905
2.9527342,4.7393026,7.6127396
2.9489138,4.733171,7.60289
2.9450936,4.72704,7.5930414
2.9412742,4.7209086,7.5831933
2.937455,4.7147784,7.5733466
2.9336357,4.708649,7.5635004
2.9298172,4.70252,7.5536556
2.9259992,4.6963916,7.5438113
2.9221814,4.6902637,7.533968
2.9183638,4.6841364,7.524126
2.9145467,4.67801,7.514285
2.9107301,4.6718836,7.5044446
2.9069138,4.665758,7.4946055
2.9030979,4.6596336,7.4847674
2.8992825,4.6535096,7.4749303
2.8954673,4.6473866,7.4650946
2.8916526,4.6412635,7.4552593
2.8878386,4.6351414,7.4454255
2.8840246,4.62902,7.4355927
2.8802114,4.6228995,7.425761
2.8763983,4.6167793,7.4159307
2.8725858,4.6106606,7.406101
2.868774,4.604542,7.3962736
2.8649623,4.598424,7.386446
2.861151,4.592307,7.3766203
2.8573406,4.5861907,7.3667955
2.8535304,4.580075,7.356972
2.8497205,4.5739603,7.34715
2.8459113,4.5678463,7.3373294
2.8421025,4.561733,7.3275094
2.8382943,4.55562,7.317691
2.8344867,4.549509,7.3078737
2.8306792,4.543398,7.298058
2.8268726,4.5372877,7.288243
2.8230662,4.5311785,7.27843
2.8192606,4.5250707,7.2686176
2.8154554,4.5189624,7.2588077
2.8116505,4.512856,7.248998
2.8078465,4.50675,7.23919
2.8040428,4.5006447,7.2293835
2.8002398,4.4945407,7.2195783
2.7964373,4.4884377,7.209775
2.7926352,4.482335,7.1999726
2.7888339,4.476234,7.1901717
2.785033,4.470133,7.180372
2.7812326,4.464033,7.1705747
2.777433,4.457935,7.160778
2.7736337,4.4518366,7.150983
2.769835,4.4457397,7.1411896
2.7660372,4.439644,7.1313972
2.76224,4.433549,7.1216073
2.758443,4.427455,7.1118183
2.754647,4.4213614,7.102031
2.7508512,4.4152694,7.092245
2.7470562,4.4091787,7.082461
2.7432618,4.403088,7.0726786
2.7394683,4.396999,7.062897
2.735675,4.390911,7.0531178
2.7318826,4.384824,7.04334
2.7280908,4.378738,7.0335636
2.7242997,4.3726525,7.0237894
2.7205088,4.3665686,7.0140166
2.7167192,4.3604856,7.0042453
2.7129297,4.3544035,6.994476
2.7091413,4.348323,6.9847083
2.7053533,4.3422427,6.974942
2.7015662,4.336164,6.9651775
2.6977794,4.3300867,6.9554152
2.6939936,4.32401,6.9456544
2.6902084,4.3179345,6.9358954
2.6864238,4.31186,6.9261384
2.68264,4.305787,6.916383
2.6788568,4.2997146,6.906629
2.6750746,4.293644,6.8968773
2.6712928,4.287574,6.8871274
2.667512,4.281505,6.877379
2.6637316,4.275438,6.8676324
2.659952,4.269371,6.8578887
2.6561732,4.263306,6.848146
2.652395,4.2572417,6.838405
2.6486177,4.251179,6.828666
2.644841,4.245117,6.8189297
2.6410654,4.239057,6.8091946
2.63729,4.2329974,6.7994614
2.6335158,4.2269397,6.7897305
2.6297421,4.220883,6.7800016
2.6259692,4.2148275,6.7702746
2.6221974,4.2087727,6.760549
2.618426,4.2027197,6.750826
2.6146555,4.1966677,6.741105
2.6108859,4.1906176,6.731386
2.607117,4.184568,6.721669
2.603349,4.17852,6.711954
2.5995815,4.172473,6.702241
2.595815,4.166428,6.69253
2.5920494,4.1603837,6.6828218
2.5882845,4.1543407,6.6731153
2.5845203,4.148299,6.6634107
2.5807571,4.142259,6.653708
2.5769947,4.13622,6.6440077
2.5732331,4.1301827,6.63431
2.5694726,4.1241465,6.6246142
2.5657125,4.118112,6.61492
2.5619535,4.112078,6.6052284
2.5581954,4.1060457,6.595539
2.5544379,4.100015,6.5858517
2.5506814,4.093986,6.5761666
2.5469258,4.087958,6.566484
2.543171,4.0819316,6.556804
2.539417,4.0759063,6.547126
2.5356643,4.0698824,6.53745
2.531912,4.0638604,6.527776
2.5281608,4.0578394,6.5181046
2.5244107,4.0518193,6.5084352
2.520661,4.0458016,6.4987683
2.5169125,4.0397854,6.4891043
2.5131652,4.03377,6.479442
2.5094182,4.0277567,6.4697824
2.5056725,4.0217443,6.4601245
2.5019276,4.0157332,6.4504695
2.4981837,4.0097246,6.4408174
2.4944408,4.0037165,6.431167
2.4906986,3.9977102,6.4215193
2.4869573,3.9917057,6.411874
2.4832172,3.9857023,6.4022307
2.4794781,3.9797006,6.3925905
2.4757397,3.9737005,6.382952
2.4720023,3.967702,6.373317
2.468266,3.961705,6.3636837
2.4645307,3.9557095,6.354053
2.460796,3.9497151,6.3444247
2.4570627,3.9437227,6.3347993
2.4533303,3.937732,6.3251762
2.4495988,3.931743,6.3155556
2.4458683,3.925755,6.3059373
2.4421387,3.919769,6.296322
2.4384103,3.9137845,6.2867093
2.4346826,3.9078016,6.2770987
2.4309561,3.9018204,6.267491
2.4272306,3.8958406,6.257886
2.423506,3.8898628,6.2482834
2.4197824,3.8838863,6.2386837
2.4160602,3.8779116,6.2290864
2.4123387,3.8719385,6.219492
2.4086185,3.865967,6.2099
2.404899,3.8599973,6.2003107
2.4011807,3.8540292,6.1907244
2.3974636,3.8480628,6.1811404
2.3937473,3.8420982,6.1715593
2.390032,3.836135,6.1619806
2.386318,3.8301737,6.152405
2.3826048,3.824214,6.142832
2.378893,3.8182561,6.1332617
2.3751822,3.8123,6.123694
2.3714721,3.8063452,6.1141295
2.3677635,3.8003926,6.1045675
2.3640556,3.7944417,6.0950084
2.3603492,3.7884922,6.0854526
2.3566437,3.7825449,6.0758986
2.3529394,3.7765992,6.066348
2.349236,3.7706552,6.0568004
2.3455338,3.764713,6.047255
2.3418329,3.7587724,6.037713
2.3381329,3.7528338,6.028174
2.3344338,3.7468972,6.0186377
2.3307362,3.740962,6.0091043
2.3270397,3.7350287,5.9995737
2.3233442,3.7290971,5.990046
2.31965,3.7231677,5.980521
2.3159566,3.71724,5.9709992
2.3122647,3.711314,5.9614806
2.3085737,3.70539,5.951965
2.304884,3.6994677,5.942452
2.3011954,3.6935472,5.932942
2.2975078,3.6876287,5.923435
2.2938216,3.6817122,5.913931
2.2901368,3.6757972,5.90443
2.2864528,3.6698844,5.8949323
2.28277,3.6639733,5.8854375
2.2790885,3.6580644,5.8759456
2.275408,3.6521568,5.8664565
2.2717288,3.6462517,5.856971
2.2680507,3.6403482,5.8474884
2.264374,3.6344469,5.838009
2.2606983,3.6285472,5.8285327
2.2570238,3.6226497,5.819059
2.2533507,3.6167538,5.809589
2.2496786,3.6108603,5.800122
2.246008,3.6049683,5.790658
2.2423384,3.5990787,5.781197
2.23867,3.5931907,5.771739
2.235003,3.587305,5.7622848
2.231337,3.5814211,5.7528334
2.2276726,3.575539,5.7433853
2.224009,3.5696592,5.73394
2.2203472,3.5637813,5.7244987
2.2166862,3.5579054,5.71506
2.2130268,3.5520315,5.705625
2.2093685,3.5461597,5.696193
2.2057111,3.5402899,5.6867642
2.2020552,3.5344222,5.677339
2.1984005,3.5285563,5.6679163
2.1947474,3.5226924,5.658498
2.1910956,3.516831,5.649082
2.187445,3.510971,5.6396694
2.1837955,3.5051136,5.6302605
2.1801472,3.4992583,5.6208553
2.1765003,3.4934046,5.611453
2.1728547,3.4875536,5.6020536
2.1692102,3.4817042,5.592658
2.1655674,3.475857,5.583266
2.1619258,3.470012,5.573877
2.1582854,3.464169,5.5644913
2.1546464,3.458328,5.5551095
2.1510086,3.4524896,5.5457306
2.1473722,3.446653,5.5363555
2.1437373,3.4408183,5.5269837
2.1401036,3.434986,5.517615
2.1364713,3.429156,5.5082498
2.1328402,3.423328,5.4988885
2.1292105,3.4175022,5.48953
2.1255822,3.4116786,5.480176
2.1219552,3.4058568,5.4708247
2.1183295,3.4000378,5.461477
2.1147053,3.3942204,5.452133
2.1110823,3.3884053,5.442792
2.107461,3.3825924,5.433455
2.1038408,3.3767822,5.424122
2.1002216,3.3709736,5.4147916
2.0966043,3.3651674,5.405465
2.0929883,3.3593636,5.3961425
2.0893736,3.3535619,5.386823
2.0857604,3.3477623,5.3775077
2.0821486,3.341965,5.368195
2.0785382,3.3361702,5.3588867
2.074929,3.3303773,5.3495817
2.0713215,3.3245869,5.3402805
2.0677152,3.3187985,5.330983
2.0641103,3.3130126,5.3216887
2.0605066,3.307229,5.3123984
2.0569048,3.3014476,5.3031116
2.0533042,3.2956684,5.293829
2.049705,3.2898915,5.284549
2.0461073,3.284117,5.275274
2.042511,3.2783449,5.2660017
2.0389163,3.272575,5.2567334
2.035323,3.266807,5.247469
2.0317307,3.2610419,5.238208
2.0281403,3.2552788,5.228951
2.0245512,3.2495182,5.2196975
2.0209637,3.2437599,5.2104483
2.0173774,3.238004,5.2012024
2.0137928,3.2322502,5.1919603
2.0102096,3.226499,5.182722
2.006628,3.22075,5.1734877
2.0030475,3.2150037,5.1642566
1.9994687,3.2092595,5.1550303
1.9958915,3.2035177,5.1458073
1.9923156,3.1977782,5.136588
1.9887413,3.1920414,5.1273727
1.9851685,3.1863067,5.118161
1.9815971,3.1805744,5.108953
1.9780273,3.1748445,5.0997496
1.9744589,3.1691175,5.0905495
1.9708921,3.1633923,5.0813537
1.9673268,3.1576698,5.072161
1.9637629,3.1519496,5.0629735
1.9602005,3.1462321,5.0537887
1.9566399,3.1405168,5.0446086
1.9530807,3.134804,5.035432
1.9495229,3.1290936,5.02626
1.9459667,3.1233857,5.0170913
1.9424121,3.1176803,5.007926
1.9388589,3.1119776,4.998766
1.9353074,3.106277,4.989609
1.9317573,3.100579,4.9804564
1.9282088,3.0948837,4.9713078
1.9246619,3.0891905,4.9621634
1.9211166,3.0835001,4.9530225
1.9175729,3.077812,4.943886
1.9140306,3.0721266,4.9347534
1.9104899,3.0664434,4.9256244
1.9069507,3.0607631,4.9165
1.9034133,3.0550852,4.9073796
1.8998772,3.0494096,4.8982635
1.8963429,3.043737,4.889151
1.8928101,3.0380666,4.8800426
1.8892789,3.0323987,4.870939
1.8857492,3.0267336,4.8618383
1.8822212,3.021071,4.8527427
1.8786948,3.0154107,4.843651
1.87517,3.0097532,4.834563
1.8716468,3.0040982,4.8254795
1.8681252,2.998446,4.8164
1.8646052,2.9927962,4.807325
1.8610868,2.987149,4.7982535
1.85757,2.9815044,4.7891865
1.8540549,2.9758623,4.780124
1.8505414,2.970223,4.771065
1.8470296,2.9645863,4.762011
1.8435192,2.958952,4.752961
1.8400106,2.9533205,4.743915
1.8365036,2.9476917,4.734873
1.8329982,2.942065,4.725836
1.8294946,2.9364414,4.7168026
1.8259925,2.9308205,4.707773
1.8224921,2.9252021,4.6987486
1.8189933,2.9195864,4.6897283
1.8154962,2.9139736,4.6807117
1.8120008,2.908363,4.6717
1.808507,2.9027555,4.6626925
1.805015,2.8971505,4.653689
1.8015244,2.8915482,4.64469
1.7980357,2.8859484,4.635695
1.7945486,2.8803515,4.6267047
1.7910632,2.874757,4.6177187
1.7875794,2.8691654,4.608737
1.7840974,2.8635767,4.5997596
1.7806171,2.8579905,4.5907865
1.7771385,2.8524072,4.581818
1.7736615,2.8468266,4.5728536
1.7701862,2.8412485,4.5638933
1.7667127,2.835673,4.5549383
1.7632408,2.8301005,4.545987
1.7597706,2.8245308,4.53704
1.7563024,2.818964,4.528098
1.7528355,2.8133998,4.5191603
1.7493705,2.8078382,4.5102267
1.7459073,2.8022792,4.5012975
1.7424457,2.7967234,4.492373
1.7389859,2.7911701,4.4834533
1.7355279,2.7856197,4.4745374
1.7320715,2.7800722,4.4656262
1.7286168,2.7745273,4.45672
1.7251639,2.7689853,4.4478173
1.7217128,2.7634459,4.4389195
1.7182634,2.7579095,4.430026
1.7148157,2.7523758,4.421138
1.7113699,2.746845,4.4122534
1.7079258,2.7413168,4.4033737
1.7044834,2.7357917,4.3944983
1.7010428,2.7302694,4.3856277
1.6976038,2.7247498,4.376762
1.6941669,2.7192333,4.3679004
1.6907315,2.7137191,4.3590436
1.6872979,2.7082083,4.350191
1.6838663,2.7027001,4.341344
1.6804363,2.6971948,4.3325005
1.6770082,2.6916924,4.323662
1.6735817,2.6861928,4.3148274
1.670157,2.680696,4.3059983
1.6667342,2.6752024,4.2971735
1.6633132,2.6697114,4.2883534
1.659894,2.6642232,4.279538
1.6564765,2.6587381,4.270727
1.6530608,2.653256,4.261921
1.649647,2.6477764,4.2531195
1.646235,2.6423,4.244323
1.6428248,2.6368265,4.2355304
1.6394165,2.6313558,4.2267427
1.6360099,2.6258879,4.21796
1.6326051,2.6204233,4.209182
1.6292021,2.6149614,4.2004085
1.6258011,2.6095023,4.19164
1.6224018,2.6040463,4.182876
1.6190045,2.5985935,4.1741166
